subject_id,subject_name,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63202,Osnove matematične analize,"[63190045, 63190046, 63190050, 63190052, 63190053, 63190057, 63190058, 63190059, 63190064, 63190065, 63190066, 63190070, 63190071, 63190073, 63190077, 63190078, 63190081, 63190082, 63190085, 63190086, 63190089, 63190091, 63190092, 63190095, 63190097, 63190101, 63190103, 63190105, 63190106, 63190107, 63190108, 63190109, 63190114, 63190115, 63190116, 63190124, 63190125, 63190126, 63190127, 63190133, 63190135, 63190136, 63190137, 63190138, 63190140, 63190141, 63190142, 63190143, 63190144, 63190146, 63190148, 63190149, 63190152, 63190154, 63190155, 63190157, 63190163, 63190166, 63190167, 63190168, 63190174, 63190175, 63190176, 63190177, 63190179, 63190181, 63190183, 63190184, 63190188, 63190189, 63190190, 63190192, 63190194, 63190195, 63190198, 63190199, 63190203, 63190206, 63190210, 63190211, 63190214, 63190215, 63190216, 63190218, 63190220, 63190221, 63190222, 63190225, 63190230, 63190232, 63190234, 63190235, 63190237, 63190239, 63190243, 63190246, 63190247, 63190249, 63190251, 63190252, 63190253, 63190254, 63190255, 63190256, 63190258, 63190262, 63190264, 63190266, 63190267, 63190268, 63190270, 63190271, 63190275, 63190276, 63190278, 63190285, 63190286, 63190288, 63190290, 63190291, 63190294, 63190295, 63190296, 63190297, 63190298, 63190299, 63190301, 63190303, 63190306, 63190307, 63190309, 63190311, 63190312, 63190317, 63190321, 63190322, 63190323, 63190324, 63190325, 63190326, 63190328, 63190333, 63190336, 63190338, 63190341, 63190343, 63190344, 63190347, 63190348, 63190357, 63190359, 63190360, 63190361, 63190363, 63190364, 63190365, 63190366, 63190367, 63190368, 63190369, 63190370, 63190371, 63190372, 63190373, 63190379, 63190383, 63190386, 63190387, 63190388, 63190413, 63190433, 63190439, 63190445]",[],"[63190012, 63190026, 63190046, 63190059, 63190091, 63190106, 63190127, 63190157, 63190220, 63190243, 63190297, 63190307, 63190341, 63190366, 63200043, 63200044, 63200045, 63200047, 63200049, 63200052, 63200053, 63200056, 63200057, 63200058, 63200059, 63200061, 63200063, 63200066, 63200067, 63200071, 63200073, 63200075, 63200081, 63200082, 63200084, 63200087, 63200089, 63200090, 63200091, 63200095, 63200097, 63200100, 63200103, 63200105, 63200107, 63200108, 63200110, 63200117, 63200119, 63200121, 63200122, 63200124, 63200125, 63200128, 63200129, 63200131, 63200133, 63200134, 63200136, 63200137, 63200139, 63200140, 63200142, 63200144, 63200145, 63200146, 63200147, 63200148, 63200149, 63200150, 63200151, 63200154, 63200155, 63200159, 63200162, 63200164, 63200165, 63200166, 63200170, 63200171, 63200172, 63200181, 63200183, 63200186, 63200188, 63200189, 63200190, 63200191, 63200193, 63200197, 63200198, 63200200, 63200201, 63200206, 63200207, 63200216, 63200217, 63200220, 63200221, 63200226, 63200228, 63200229, 63200232, 63200234, 63200236, 63200238, 63200239, 63200240, 63200241, 63200242, 63200248, 63200249, 63200253, 63200257, 63200258, 63200259, 63200263, 63200265, 63200266, 63200271, 63200272, 63200273, 63200274, 63200275, 63200276, 63200277, 63200278, 63200283, 63200285, 63200288, 63200289, 63200291, 63200294, 63200295, 63200296, 63200298, 63200299, 63200302, 63200304, 63200305, 63200306, 63200308, 63200309, 63200310, 63200313, 63200315, 63200321, 63200322, 63200323, 63200324, 63200326, 63200330, 63200331, 63200336, 63200339, 63200340, 63200341, 63200342, 63200344, 63200345, 63200356, 63200357, 63200362, 63200363, 63200364, 63200366, 63200367, 63200371, 63200373, 63200374, 63200376, 63200379, 63200380, 63200381, 63200382, 63200386, 63200389, 63200390, 63200396, 63200397, 63200401, 63200402, 63200407, 63200409, 63200410, 63200413, 63200415, 63200416, 63200420, 63200421, 63200422, 63200461, 63200462, 63200484, 63200485, 63200486]",[],"[63190009, 63190012, 63190091, 63190243, 63200027, 63200037, 63200074, 63200103, 63200128, 63200131, 63200134, 63200144, 63200148, 63200151, 63200201, 63200206, 63200248, 63200263, 63200265, 63200291, 63200323, 63200363, 63200371, 63200374, 63200381, 63200390, 63200397, 63200461, 63200484, 63200488, 63210001, 63210005, 63210006, 63210009, 63210010, 63210011, 63210012, 63210013, 63210014, 63210015, 63210016, 63210018, 63210020, 63210021, 63210023, 63210025, 63210029, 63210030, 63210031, 63210032, 63210034, 63210035, 63210040, 63210044, 63210048, 63210057, 63210058, 63210060, 63210061, 63210066, 63210068, 63210069, 63210070, 63210072, 63210074, 63210075, 63210077, 63210078, 63210079, 63210080, 63210085, 63210087, 63210088, 63210089, 63210091, 63210092, 63210097, 63210098, 63210099, 63210100, 63210101, 63210104, 63210105, 63210107, 63210112, 63210113, 63210114, 63210118, 63210119, 63210128, 63210132, 63210137, 63210138, 63210142, 63210146, 63210148, 63210152, 63210154, 63210156, 63210157, 63210159, 63210161, 63210163, 63210164, 63210165, 63210167, 63210169, 63210171, 63210173, 63210176, 63210177, 63210182, 63210184, 63210185, 63210186, 63210188, 63210189, 63210195, 63210200, 63210203, 63210204, 63210212, 63210214, 63210215, 63210216, 63210219, 63210220, 63210221, 63210222, 63210227, 63210233, 63210234, 63210235, 63210236, 63210237, 63210238, 63210240, 63210243, 63210244, 63210249, 63210253, 63210255, 63210258, 63210259, 63210260, 63210264, 63210266, 63210269, 63210270, 63210272, 63210275, 63210278, 63210279, 63210283, 63210290, 63210293, 63210295, 63210301, 63210305, 63210307, 63210308, 63210316, 63210320, 63210322, 63210327, 63210335, 63210337, 63210338, 63210339, 63210341, 63210342, 63210351, 63210352, 63210353, 63210354, 63210358, 63210359, 63210361, 63210362, 63210363, 63210364, 63210365, 63210369, 63210370, 63210372, 63210373, 63210377, 63210382, 63210385, 63210386, 63210388, 63210389, 63210390, 63210395, 63210396, 63210399, 63210402, 63210403, 63210404, 63210407, 63210408, 63210414, 63210415, 63210417, 63210418, 63210420, 63210423, 63210424, 63210427, 63210428, 63210431, 63210434, 63210435, 63210437, 63210439, 63210441, 63210445, 63210452, 63210455, 63210456, 63210457, 63210458, 63210461, 63210465, 63210466, 63210468, 63210471, 63210524, 63210526, 63210528, 63210529, 63210531]",[],"[63190091, 63190106, 63190243, 63200034, 63200074, 63200103, 63200128, 63200148, 63200380, 63200397, 63200488, 63210113, 63210118, 63210128, 63210138, 63210154, 63210165, 63210167, 63210185, 63210186, 63210210, 63210212, 63210220, 63210230, 63210237, 63210238, 63210243, 63210249, 63210301, 63210327, 63210342, 63210363, 63210373, 63210423, 63210424, 63210427, 63210428, 63210434, 63210445, 63210461, 63220004, 63220013, 63220016, 63220017, 63220021, 63220022, 63220023, 63220029, 63220031, 63220032, 63220036, 63220037, 63220039, 63220045, 63220049, 63220051, 63220052, 63220053, 63220054, 63220057, 63220058, 63220059, 63220062, 63220067, 63220068, 63220069, 63220070, 63220077, 63220079, 63220081, 63220082, 63220084, 63220085, 63220086, 63220087, 63220089, 63220092, 63220093, 63220095, 63220098, 63220103, 63220107, 63220109, 63220111, 63220121, 63220124, 63220126, 63220128, 63220129, 63220132, 63220134, 63220138, 63220144, 63220145, 63220146, 63220149, 63220151, 63220153, 63220154, 63220156, 63220157, 63220160, 63220161, 63220164, 63220165, 63220167, 63220172, 63220173, 63220174, 63220177, 63220180, 63220181, 63220184, 63220186, 63220194, 63220195, 63220196, 63220199, 63220201, 63220202, 63220210, 63220211, 63220216, 63220218, 63220219, 63220220, 63220225, 63220227, 63220229, 63220232, 63220236, 63220237, 63220238, 63220241, 63220243, 63220246, 63220249, 63220250, 63220253, 63220254, 63220256, 63220258, 63220260, 63220261, 63220262, 63220263, 63220264, 63220265, 63220266, 63220270, 63220271, 63220272, 63220276, 63220277, 63220280, 63220285, 63220288, 63220291, 63220293, 63220294, 63220297, 63220303, 63220304, 63220307, 63220308, 63220312, 63220314, 63220322, 63220325, 63220328, 63220331, 63220332, 63220334, 63220336, 63220338, 63220341, 63220342, 63220343, 63220347, 63220351, 63220353, 63220354, 63220357, 63220358, 63220359, 63220362, 63220365, 63220367, 63220368, 63220373, 63220374, 63220376, 63220378, 63220379, 63220380, 63220382, 63220385, 63220386, 63220387, 63220388, 63220390, 63220394, 63220397, 63220399, 63220400, 63220402, 63220408, 63220409, 63220411, 63220415, 63220420, 63220422, 63220425, 63220426, 63220428, 63220436, 63220439, 63220444, 63220445, 63220449, 63220450, 63220451, 63220454, 63220513, 63220516, 63220517, 63220519, 63220520, 63220527]",[],"[63190243, 63210138, 63210156, 63210165, 63210167, 63210238, 63210249, 63210427, 63220007, 63220019, 63220057, 63220059, 63220062, 63220157, 63220172, 63220180, 63220199, 63220211, 63220220, 63220246, 63220269, 63220277, 63220285, 63220331, 63220333, 63220334, 63220342, 63220347, 63220370, 63220394, 63220399, 63220439, 63220450, 63230004, 63230006, 63230009, 63230012, 63230013, 63230014, 63230016, 63230018, 63230019, 63230020, 63230027, 63230028, 63230030, 63230031, 63230032, 63230033, 63230034, 63230038, 63230039, 63230040, 63230041, 63230049, 63230052, 63230056, 63230059, 63230060, 63230062, 63230063, 63230065, 63230072, 63230074, 63230075, 63230076, 63230079, 63230080, 63230082, 63230083, 63230084, 63230088, 63230091, 63230095, 63230096, 63230097, 63230102, 63230104, 63230107, 63230112, 63230113, 63230120, 63230124, 63230128, 63230129, 63230132, 63230133, 63230135, 63230136, 63230141, 63230142, 63230144, 63230149, 63230157, 63230160, 63230162, 63230163, 63230165, 63230166, 63230167, 63230168, 63230169, 63230171, 63230173, 63230175, 63230177, 63230178, 63230179, 63230183, 63230186, 63230187, 63230188, 63230192, 63230197, 63230198, 63230200, 63230205, 63230208, 63230213, 63230214, 63230217, 63230221, 63230222, 63230225, 63230228, 63230229, 63230232, 63230234, 63230237, 63230238, 63230241, 63230245, 63230246, 63230247, 63230249, 63230251, 63230252, 63230254, 63230258, 63230262, 63230265, 63230267, 63230268, 63230269, 63230270, 63230271, 63230273, 63230278, 63230279, 63230283, 63230286, 63230290, 63230291, 63230292, 63230295, 63230298, 63230300, 63230304, 63230305, 63230306, 63230313, 63230314, 63230315, 63230316, 63230318, 63230320, 63230326, 63230327, 63230332, 63230334, 63230335, 63230337, 63230338, 63230339, 63230341, 63230344, 63230347, 63230349, 63230356, 63230357, 63230359, 63230363, 63230366, 63230368, 63230371, 63230372, 63230373, 63230376, 63230377, 63230379, 63230381, 63230382, 63230384, 63230387, 63230388, 63230389, 63230390, 63230392, 63230393, 63230394, 63230400, 63230401, 63230408, 63230410, 63230411, 63230412, 63230415, 63230419, 63230421, 63230424, 63230435, 63230436, 63230437, 63230438, 63230439, 63230440, 63230444, 63230445, 63230446, 63230447, 63230449, 63230450, 63230451, 63230455, 63230457, 63230458, 63230512, 63230513]",[],"[63190243, 63210167, 63210238, 63220003, 63220246, 63230014, 63230027, 63230032, 63230060, 63230070, 63230072, 63230080, 63230097, 63230157, 63230158, 63230162, 63230174, 63230188, 63230197, 63230213, 63230271, 63230278, 63230306, 63230312, 63230326, 63230327, 63230384, 63230410, 63230424, 63240004, 63240005, 63240007, 63240008, 63240009, 63240013, 63240014, 63240015, 63240016, 63240018, 63240020, 63240023, 63240024, 63240032, 63240034, 63240035, 63240040, 63240041, 63240042, 63240045, 63240048, 63240050, 63240058, 63240062, 63240067, 63240068, 63240069, 63240072, 63240076, 63240078, 63240079, 63240080, 63240082, 63240084, 63240085, 63240090, 63240091, 63240094, 63240096, 63240097, 63240099, 63240104, 63240110, 63240113, 63240114, 63240119, 63240122, 63240124, 63240127, 63240128, 63240129, 63240130, 63240136, 63240139, 63240141, 63240142, 63240145, 63240146, 63240147, 63240148, 63240149, 63240151, 63240156, 63240163, 63240164, 63240165, 63240167, 63240170, 63240173, 63240179, 63240180, 63240181, 63240183, 63240185, 63240186, 63240189, 63240191, 63240194, 63240197, 63240200, 63240203, 63240207, 63240208, 63240214, 63240216, 63240218, 63240220, 63240222, 63240223, 63240224, 63240226, 63240230, 63240233, 63240236, 63240237, 63240238, 63240239, 63240240, 63240243, 63240245, 63240246, 63240247, 63240248, 63240250, 63240251, 63240256, 63240257, 63240260, 63240262, 63240264, 63240266, 63240267, 63240273, 63240274, 63240277, 63240285, 63240287, 63240288, 63240289, 63240290, 63240294, 63240298, 63240302, 63240304, 63240306, 63240307, 63240308, 63240311, 63240312, 63240313, 63240314, 63240316, 63240319, 63240321, 63240322, 63240324, 63240330, 63240331, 63240333, 63240334, 63240340, 63240344, 63240346, 63240348, 63240350, 63240351, 63240353, 63240355, 63240358, 63240359, 63240360, 63240361, 63240363, 63240370, 63240371, 63240377, 63240380, 63240383, 63240387, 63240388, 63240389, 63240394, 63240397, 63240400, 63240402, 63240404, 63240417, 63240422, 63240424, 63240427, 63240431, 63240432, 63240449, 63240504]",[]
63203,Diskretne strukture,"[63190045, 63190046, 63190050, 63190052, 63190053, 63190057, 63190058, 63190059, 63190064, 63190065, 63190066, 63190070, 63190071, 63190073, 63190077, 63190078, 63190081, 63190082, 63190085, 63190086, 63190089, 63190091, 63190092, 63190095, 63190097, 63190101, 63190103, 63190105, 63190106, 63190107, 63190108, 63190109, 63190114, 63190115, 63190116, 63190124, 63190125, 63190126, 63190127, 63190133, 63190135, 63190136, 63190137, 63190138, 63190140, 63190141, 63190142, 63190143, 63190144, 63190146, 63190148, 63190149, 63190152, 63190154, 63190155, 63190157, 63190163, 63190166, 63190167, 63190168, 63190174, 63190175, 63190176, 63190177, 63190179, 63190181, 63190183, 63190184, 63190188, 63190189, 63190190, 63190192, 63190194, 63190195, 63190198, 63190199, 63190203, 63190206, 63190210, 63190211, 63190214, 63190215, 63190216, 63190218, 63190220, 63190221, 63190222, 63190225, 63190230, 63190232, 63190234, 63190235, 63190237, 63190239, 63190243, 63190246, 63190247, 63190249, 63190251, 63190252, 63190253, 63190254, 63190255, 63190256, 63190258, 63190262, 63190264, 63190266, 63190267, 63190268, 63190270, 63190271, 63190275, 63190276, 63190278, 63190285, 63190286, 63190288, 63190290, 63190291, 63190294, 63190295, 63190296, 63190297, 63190298, 63190299, 63190301, 63190303, 63190306, 63190307, 63190309, 63190311, 63190312, 63190317, 63190321, 63190322, 63190323, 63190324, 63190325, 63190326, 63190328, 63190333, 63190336, 63190338, 63190341, 63190343, 63190344, 63190347, 63190348, 63190357, 63190359, 63190360, 63190361, 63190363, 63190364, 63190365, 63190366, 63190367, 63190368, 63190369, 63190370, 63190371, 63190372, 63190373, 63190379, 63190383, 63190386, 63190387, 63190388, 63190413, 63190433, 63190439, 63190445]",[],"[63190012, 63190026, 63190046, 63190091, 63190124, 63190127, 63190157, 63190243, 63190312, 63190341, 63190366, 63190372, 63200043, 63200044, 63200045, 63200047, 63200049, 63200052, 63200053, 63200056, 63200057, 63200058, 63200059, 63200061, 63200063, 63200066, 63200067, 63200071, 63200073, 63200075, 63200081, 63200082, 63200084, 63200087, 63200089, 63200090, 63200091, 63200095, 63200097, 63200100, 63200103, 63200105, 63200107, 63200108, 63200110, 63200117, 63200119, 63200121, 63200122, 63200124, 63200125, 63200128, 63200129, 63200131, 63200133, 63200134, 63200136, 63200137, 63200139, 63200140, 63200142, 63200144, 63200145, 63200146, 63200147, 63200148, 63200149, 63200150, 63200151, 63200154, 63200155, 63200159, 63200162, 63200164, 63200165, 63200166, 63200170, 63200171, 63200172, 63200181, 63200183, 63200186, 63200188, 63200189, 63200190, 63200191, 63200193, 63200197, 63200198, 63200200, 63200201, 63200206, 63200207, 63200216, 63200217, 63200220, 63200221, 63200226, 63200228, 63200229, 63200232, 63200234, 63200236, 63200238, 63200239, 63200240, 63200241, 63200242, 63200248, 63200249, 63200253, 63200257, 63200258, 63200259, 63200263, 63200265, 63200266, 63200271, 63200272, 63200273, 63200274, 63200275, 63200276, 63200277, 63200278, 63200283, 63200285, 63200288, 63200289, 63200291, 63200294, 63200295, 63200296, 63200298, 63200299, 63200302, 63200304, 63200305, 63200306, 63200308, 63200309, 63200310, 63200313, 63200315, 63200321, 63200322, 63200323, 63200324, 63200326, 63200330, 63200331, 63200336, 63200339, 63200340, 63200341, 63200342, 63200344, 63200345, 63200356, 63200357, 63200362, 63200363, 63200364, 63200366, 63200367, 63200371, 63200373, 63200374, 63200376, 63200379, 63200380, 63200381, 63200382, 63200386, 63200389, 63200390, 63200396, 63200397, 63200401, 63200402, 63200407, 63200409, 63200410, 63200413, 63200415, 63200416, 63200420, 63200421, 63200422, 63200461, 63200462, 63200484, 63200485, 63200486]",[],"[63190009, 63190012, 63190243, 63200027, 63200037, 63200043, 63200053, 63200075, 63200084, 63200128, 63200165, 63200193, 63200248, 63200263, 63200288, 63200291, 63200299, 63200323, 63200345, 63200381, 63200389, 63200390, 63200461, 63200484, 63200488, 63210001, 63210005, 63210006, 63210009, 63210010, 63210011, 63210012, 63210013, 63210014, 63210015, 63210016, 63210018, 63210020, 63210021, 63210023, 63210025, 63210029, 63210030, 63210031, 63210032, 63210034, 63210035, 63210040, 63210044, 63210048, 63210057, 63210058, 63210060, 63210061, 63210066, 63210068, 63210069, 63210070, 63210072, 63210074, 63210075, 63210077, 63210078, 63210079, 63210080, 63210085, 63210087, 63210088, 63210089, 63210091, 63210092, 63210097, 63210098, 63210099, 63210100, 63210101, 63210104, 63210105, 63210107, 63210112, 63210113, 63210114, 63210118, 63210119, 63210128, 63210132, 63210137, 63210138, 63210142, 63210146, 63210148, 63210152, 63210154, 63210156, 63210157, 63210159, 63210161, 63210163, 63210164, 63210165, 63210167, 63210169, 63210171, 63210173, 63210176, 63210177, 63210182, 63210184, 63210185, 63210186, 63210188, 63210189, 63210195, 63210200, 63210203, 63210204, 63210212, 63210214, 63210215, 63210216, 63210219, 63210220, 63210221, 63210222, 63210227, 63210233, 63210234, 63210235, 63210236, 63210237, 63210238, 63210240, 63210243, 63210244, 63210249, 63210253, 63210255, 63210258, 63210259, 63210260, 63210264, 63210266, 63210269, 63210270, 63210272, 63210275, 63210278, 63210279, 63210283, 63210290, 63210293, 63210295, 63210301, 63210305, 63210307, 63210308, 63210316, 63210320, 63210322, 63210327, 63210335, 63210337, 63210338, 63210339, 63210341, 63210342, 63210351, 63210352, 63210353, 63210354, 63210358, 63210359, 63210361, 63210362, 63210363, 63210364, 63210365, 63210369, 63210370, 63210372, 63210373, 63210377, 63210382, 63210385, 63210386, 63210388, 63210389, 63210390, 63210395, 63210396, 63210399, 63210402, 63210403, 63210404, 63210407, 63210408, 63210414, 63210415, 63210417, 63210418, 63210420, 63210423, 63210424, 63210427, 63210428, 63210431, 63210434, 63210435, 63210437, 63210439, 63210441, 63210445, 63210452, 63210455, 63210456, 63210457, 63210458, 63210461, 63210465, 63210466, 63210468, 63210471, 63210473, 63210524, 63210526, 63210528, 63210529, 63210531]",[],"[63200034, 63200345, 63200488, 63210021, 63210079, 63210085, 63210087, 63210128, 63210138, 63210154, 63210165, 63210167, 63210185, 63210189, 63210200, 63210220, 63210221, 63210230, 63210238, 63210243, 63210249, 63210327, 63210363, 63210420, 63210428, 63210434, 63220004, 63220013, 63220016, 63220017, 63220021, 63220022, 63220023, 63220029, 63220031, 63220032, 63220036, 63220037, 63220039, 63220045, 63220049, 63220051, 63220052, 63220053, 63220054, 63220057, 63220058, 63220059, 63220062, 63220067, 63220068, 63220069, 63220070, 63220077, 63220079, 63220081, 63220082, 63220084, 63220085, 63220086, 63220087, 63220089, 63220092, 63220093, 63220095, 63220098, 63220103, 63220107, 63220109, 63220111, 63220121, 63220124, 63220126, 63220128, 63220129, 63220132, 63220134, 63220138, 63220144, 63220145, 63220146, 63220149, 63220151, 63220153, 63220154, 63220156, 63220157, 63220160, 63220161, 63220164, 63220165, 63220167, 63220172, 63220173, 63220174, 63220177, 63220180, 63220181, 63220184, 63220186, 63220194, 63220195, 63220196, 63220199, 63220201, 63220202, 63220210, 63220211, 63220216, 63220218, 63220219, 63220220, 63220225, 63220227, 63220229, 63220232, 63220236, 63220237, 63220238, 63220241, 63220243, 63220246, 63220249, 63220250, 63220253, 63220254, 63220256, 63220258, 63220260, 63220261, 63220262, 63220263, 63220264, 63220265, 63220266, 63220270, 63220271, 63220272, 63220276, 63220277, 63220280, 63220285, 63220288, 63220291, 63220293, 63220294, 63220297, 63220303, 63220304, 63220307, 63220308, 63220312, 63220314, 63220322, 63220325, 63220328, 63220331, 63220332, 63220334, 63220336, 63220338, 63220341, 63220342, 63220343, 63220347, 63220351, 63220353, 63220354, 63220357, 63220358, 63220359, 63220362, 63220365, 63220367, 63220368, 63220373, 63220374, 63220376, 63220378, 63220379, 63220380, 63220382, 63220385, 63220386, 63220387, 63220388, 63220390, 63220394, 63220397, 63220399, 63220400, 63220402, 63220408, 63220409, 63220411, 63220415, 63220420, 63220422, 63220425, 63220426, 63220428, 63220436, 63220439, 63220444, 63220445, 63220449, 63220450, 63220451, 63220454, 63220513, 63220516, 63220517, 63220519, 63220520, 63220527]",[],"[63210085, 63210167, 63220007, 63220019, 63220049, 63220059, 63220092, 63220172, 63220211, 63220261, 63220269, 63220307, 63220333, 63220370, 63220394, 63220399, 63220450, 63230004, 63230006, 63230009, 63230012, 63230013, 63230014, 63230016, 63230018, 63230019, 63230020, 63230027, 63230028, 63230030, 63230031, 63230032, 63230033, 63230034, 63230038, 63230039, 63230040, 63230041, 63230049, 63230052, 63230056, 63230059, 63230060, 63230062, 63230063, 63230065, 63230072, 63230074, 63230075, 63230076, 63230079, 63230080, 63230082, 63230083, 63230084, 63230088, 63230091, 63230095, 63230096, 63230097, 63230102, 63230104, 63230107, 63230112, 63230113, 63230120, 63230124, 63230128, 63230129, 63230132, 63230133, 63230135, 63230136, 63230141, 63230142, 63230144, 63230149, 63230157, 63230160, 63230162, 63230163, 63230165, 63230166, 63230167, 63230168, 63230169, 63230171, 63230173, 63230175, 63230177, 63230178, 63230179, 63230183, 63230186, 63230187, 63230188, 63230192, 63230197, 63230198, 63230200, 63230205, 63230208, 63230213, 63230214, 63230217, 63230221, 63230222, 63230225, 63230228, 63230229, 63230232, 63230234, 63230237, 63230238, 63230241, 63230245, 63230246, 63230247, 63230249, 63230251, 63230252, 63230254, 63230258, 63230262, 63230265, 63230267, 63230268, 63230269, 63230270, 63230271, 63230273, 63230278, 63230279, 63230283, 63230286, 63230290, 63230291, 63230292, 63230295, 63230298, 63230300, 63230304, 63230305, 63230306, 63230313, 63230314, 63230315, 63230316, 63230318, 63230320, 63230326, 63230327, 63230332, 63230334, 63230335, 63230337, 63230338, 63230339, 63230341, 63230344, 63230347, 63230349, 63230356, 63230357, 63230359, 63230363, 63230366, 63230368, 63230371, 63230372, 63230373, 63230376, 63230377, 63230379, 63230381, 63230382, 63230384, 63230387, 63230388, 63230389, 63230390, 63230392, 63230393, 63230394, 63230400, 63230401, 63230408, 63230410, 63230411, 63230412, 63230415, 63230419, 63230421, 63230424, 63230435, 63230436, 63230437, 63230438, 63230439, 63230440, 63230444, 63230445, 63230446, 63230447, 63230449, 63230450, 63230451, 63230455, 63230457, 63230458, 63230509, 63230512, 63230513]",[],"[63210085, 63220003, 63230014, 63230032, 63230070, 63230124, 63230158, 63230174, 63230187, 63230312, 63230382, 63230384, 63230512, 63240004, 63240005, 63240007, 63240008, 63240009, 63240013, 63240014, 63240015, 63240016, 63240018, 63240020, 63240023, 63240024, 63240032, 63240034, 63240035, 63240040, 63240041, 63240042, 63240045, 63240048, 63240050, 63240058, 63240062, 63240067, 63240068, 63240069, 63240072, 63240076, 63240078, 63240079, 63240080, 63240082, 63240084, 63240085, 63240090, 63240091, 63240094, 63240096, 63240097, 63240099, 63240104, 63240110, 63240113, 63240114, 63240119, 63240122, 63240124, 63240127, 63240128, 63240129, 63240130, 63240136, 63240139, 63240141, 63240142, 63240145, 63240146, 63240147, 63240148, 63240149, 63240151, 63240156, 63240163, 63240164, 63240165, 63240167, 63240170, 63240173, 63240179, 63240180, 63240181, 63240183, 63240185, 63240186, 63240189, 63240191, 63240194, 63240197, 63240200, 63240203, 63240207, 63240208, 63240214, 63240216, 63240218, 63240220, 63240222, 63240223, 63240224, 63240226, 63240230, 63240233, 63240236, 63240237, 63240238, 63240239, 63240240, 63240243, 63240245, 63240246, 63240247, 63240248, 63240250, 63240251, 63240256, 63240257, 63240260, 63240262, 63240264, 63240266, 63240267, 63240273, 63240274, 63240277, 63240285, 63240287, 63240288, 63240289, 63240290, 63240294, 63240298, 63240302, 63240304, 63240306, 63240307, 63240308, 63240311, 63240312, 63240313, 63240314, 63240316, 63240319, 63240321, 63240322, 63240324, 63240330, 63240331, 63240333, 63240334, 63240340, 63240344, 63240346, 63240348, 63240350, 63240351, 63240353, 63240355, 63240358, 63240359, 63240360, 63240361, 63240363, 63240370, 63240371, 63240377, 63240380, 63240383, 63240387, 63240388, 63240389, 63240394, 63240397, 63240400, 63240402, 63240404, 63240417, 63240422, 63240424, 63240427, 63240431, 63240432, 63240449, 63240504, 63240508]",[]
